average_user_rating,average_user_rating_for_current_version,file_size_bytes,is_game_center_enabled,price,primary_genre_id,user_rating_count
4.04079,4.04079,254987264,0,0.0,6014,6571
4.64489,4.64489,229340160,0,0.0,6014,19842
4.36663,4.36663,143916032,0,0.0,6014,8210
4.66718,4.66718,317848576,0,0.0,6014,412437
4.53585,4.53585,97025024,0,0.0,6014,229253
4.36158,4.36158,166745088,0,0.0,6014,2301
4.69374,4.69374,758115328,0,0.0,6014,122563
4.79061,4.79061,246779904,1,0.0,6014,1245758
4.4738,4.4738,413792256,0,0.0,6014,15266
4.72938,4.72938,278365184,0,0.0,6014,31350
4.72093,4.72093,181633024,0,0.0,6014,661110
3.02041,3.02041,262518784,1,0.0,6014,49
4.4583,4.4583,1021456384,0,0.0,6014,22854
4.52574,4.52574,391752704,1,0.0,6014,517417
4.85462,4.85462,259369984,0,0.0,6014,136957
4.48635,4.48635,253686784,0,0.0,6014,113880
4.41004,4.41004,88561664,1,0.0,6014,11077
4.6349,4.6349,634951680,1,0.0,6014,41964
4.80124,4.80124,396871680,0,0.0,6014,5806
4.76108,4.76108,87084032,0,0.0,6014,49330
4.69019,4.69019,230740992,0,0.0,6014,92651
4.58018,4.58018,304070656,1,0.0,6014,185872
4.47905,4.47905,192020480,1,0.0,6014,27725
4.63166,4.63166,428606464,0,0.0,6014,8256
4.68246,4.68246,2178946048,1,0.0,6014,69194
4.71448,4.71448,253533184,0,0.0,6014,42957
4.75469,4.75469,188463104,0,0.0,6014,36970
4.6134,4.6134,250531840,0,0.0,6014,16301
4.70965,4.70965,303763456,0,0.0,6014,16091
4.01053,4.01053,218277888,1,0.0,6014,190
4.67563,4.67563,157020160,0,0.0,6014,126172
4.63697,4.63697,417537024,0,0.0,6014,229021
4.64511,4.64511,293640192,0,0.0,6014,84363
4.70984,4.70984,410120192,0,0.0,6014,73191
4.70629,4.70629,520202240,0,0.0,6014,1069812
4.61125,4.61125,304942080,1,0.0,6014,86439
4.76971,4.76971,1510526976,0,0.0,6014,1915
4.53676,4.53676,3965507584,0,0.0,6014,8488
4.87567,4.87567,243035136,1,0.0,6014,61198
4.51593,4.51593,631735296,0,0.0,6014,44703
4.73193,4.73193,138929152,1,0.0,6014,79849
4.45023,4.45023,526659584,0,0.0,6014,443829
3.27778,3.27778,270789632,0,0.0,6014,18
4.66019,4.66019,287832064,0,0.0,6014,136138
4.68244,4.68244,134804480,1,0.0,6014,5155
4.67506,4.67506,328607744,0,0.0,6014,7186
4.77757,4.77757,493972480,1,0.0,6014,88425
4.44895,4.44895,190106624,0,0.0,6014,26227
4.85925,4.85925,183324672,0,0.0,6014,34941
4.91659,4.91659,124403712,0,0.0,6014,28871
4.75119,4.75119,831377408,0,0.0,6014,16330
4.79545,4.79545,185960448,0,0.0,6014,220
4.26509,4.26509,97421312,0,0.0,6014,3463
4.48153,4.48153,1405237248,0,0.0,6014,9042
4.76136,4.76136,655175680,1,0.0,6014,386810
4.63307,4.63307,599920640,0,0.0,6014,140658
4.15942,4.15942,85607424,1,0.0,6014,138
4.40221,4.40221,1153240064,0,0.0,6014,542
4.28409,4.28409,175325184,0,0.0,6014,205171
4.64374,4.64374,431591424,0,0.0,6014,174260
4.58765,4.58765,336815104,0,0.0,6014,163315
4.713,4.713,373390336,1,0.0,6014,907397
4.2021,4.2021,304862208,0,0.0,6014,7719
4.66233,4.66233,246784000,0,0.0,6014,19981
4.8755,4.8755,113468416,1,0.0,6014,18089
3.34568,3.34568,389253120,0,0.0,6014,81
4.8076,4.8076,223330304,0,0.0,6014,41695
4.67005,4.67005,208416768,0,0.0,6014,22985
4.69864,4.69864,773082112,1,0.0,6014,299156
4.57602,4.57602,309967872,0,0.0,6014,143408
4.6006,4.6006,265893888,0,0.0,6014,83557
4.686,4.686,135851008,0,0.0,6014,68404
4.77757,4.77757,493972480,1,0.0,6014,88425
4.87587,4.87587,95584256,0,0.0,6014,29445
4.48635,4.48635,253686784,0,0.0,6014,113880
4.949,4.949,443711488,1,0.0,6014,31001
4.70629,4.70629,520202240,0,0.0,6014,1069812
4.59109,4.59109,473457664,0,0.0,6014,219094
4.26509,4.26509,97421312,0,0.0,6014,3463
4.49491,4.49491,1062935552,0,6.99,6014,649107
4.35294,4.35294,353869824,0,0.0,6014,340
4.11461,4.11461,77785088,1,0.0,6014,17966
4.70984,4.70984,410120192,0,0.0,6014,73191
4.40998,4.40998,213869568,0,0.0,6014,1222
4.69482,4.69482,720328704,1,0.0,6014,403695
4.55122,4.55122,1272226816,0,0.0,6014,57688
4.29853,4.29853,311370752,0,0.0,6014,81097
4.65925,4.65925,2958654464,1,0.0,6014,198264
4.14815,4.14815,1191821312,1,0.0,6014,216
4.58239,4.58239,1588126720,0,0.0,6014,19346
4.49824,4.49824,265005056,1,0.0,6014,142739
4.49193,4.49193,280855552,1,0.0,6014,28550
4.5751,4.5751,285346816,0,0.0,6014,6757
4.67717,4.67717,294205440,1,0.0,6014,13648
4.66944,4.66944,477333504,0,0.0,6014,280702
4.1212,4.1212,11328512,0,0.0,6014,33
4.78972,4.78972,113140736,1,0.0,6014,508034
4.54997,4.54997,232116224,0,0.0,6014,257734
4.8076,4.8076,223330304,0,0.0,6014,41695
4.43624,4.43624,289687552,1,0.0,6014,298
4.60629,4.60629,3923246080,1,0.0,6014,5471
4.58993,4.58993,143054848,0,0.0,6014,9930
4.82587,4.82587,735728640,0,0.0,6014,5582
4.34755,4.34755,455508992,0,0.0,6014,25253
4.59866,4.59866,165934080,1,0.0,6014,212500
4.64311,4.64311,335941632,0,0.0,6014,31343
4.67619,4.67619,1796199424,1,0.0,6014,1575
4.50218,4.50218,280075264,1,0.0,6014,22595
4.62092,4.62092,1693371392,1,0.0,6014,77061
4.63699,4.63699,185712640,1,0.0,6014,31682
4.79545,4.79545,185960448,0,0.0,6014,220
4.66233,4.66233,246784000,0,0.0,6014,19981
4.5221,4.5221,458545152,0,0.0,6014,26763
4.51396,4.51396,77973504,0,0.0,6014,308284
4.70896,4.70896,285981696,0,0.0,6014,50999
4.68168,4.68168,344464384,0,0.0,6014,101462
4.49677,4.49677,1152202752,0,0.0,6014,27512
4.65069,4.65069,1043213312,0,0.0,6014,30928
4.25589,4.25589,196719616,0,0.0,6014,59817
4.47742,4.47742,276846592,0,0.0,6014,9920
4.60791,4.60791,112365568,0,0.0,6014,219588
3.34568,3.34568,389253120,0,0.0,6014,81
4.5269,4.5269,191791104,0,0.0,6014,33629
4.76226,4.76226,272303104,0,0.0,6014,137514
4.7804,4.7804,302400512,0,0.0,6014,13160
4.6643,4.6643,276238336,1,0.0,6014,122817
4.80868,4.80868,156976128,0,0.0,6014,7490
4.76478,4.76478,96123904,0,0.0,6014,89721
4.85189,4.85189,233936896,0,0.0,6014,67956
4.64086,4.64086,199815168,0,0.0,6014,6719
4.6795,4.6795,275969024,0,0.0,6014,9395
4.69793,4.69793,380046336,0,0.0,6014,18198
4.79656,4.79656,244426752,0,0.0,6014,37804
3.98813,3.98813,1163186176,1,0.0,6014,2275
4.71882,4.71882,766325760,0,0.0,6014,141169
4.64928,4.64928,1635772416,0,0.0,6014,364424
4.774,4.774,1075210240,1,0.0,6014,216154
4.03185,4.03185,323623936,1,0.0,6014,157
4.39262,4.39262,303229952,0,0.0,6014,361212
4.86642,4.86642,396850176,1,0.0,6014,171212
4.60843,4.60843,491280384,0,0.0,6014,83773
4.53056,4.53056,259099648,0,0.0,6014,200137
4.68081,4.68081,298287104,0,0.0,6014,30383
4.5728,4.5728,2112854016,0,0.0,6014,23081
4.46741,4.46741,1856385024,1,0.0,6014,169389
4.65147,4.65147,170813440,0,0.0,6014,12989
3.7664,3.7664,1322649600,1,0.0,6014,1601
4.72628,4.72628,622306304,0,0.0,6014,182481
4.9649,4.9649,174411776,0,0.0,6014,1966
4.32041,4.32041,228101120,1,0.0,6014,7222
4.6457,4.6457,157076480,0,0.0,6014,159360
4.39946,4.39946,415574016,0,0.0,6014,10797
4.69482,4.69482,287834112,0,0.0,6014,24406
4.74417,4.74417,364463104,0,0.0,6014,150760
4.41607,4.41607,528617472,1,0.0,6014,211474
4.53354,4.53354,97577984,0,0.0,6014,210607
4.53335,4.53335,357934080,0,0.0,6014,70727
4.42309,4.42309,563232768,0,0.0,6014,6573
4.52855,4.52855,98050048,0,0.0,6014,13024
4.56189,4.56189,94950400,1,0.0,6014,102317
4.59136,4.59136,460366848,0,0.0,6014,4515
4.57763,4.57763,231328768,0,0.0,6014,71985
4.19039,4.19039,110562304,0,0.0,6014,11844
4.47961,4.47961,338349056,1,0.0,6014,212789
4.66273,4.66273,428251136,0,0.0,6014,90599
4.14208,4.14208,1175400448,1,0.0,6014,21627
4.70068,4.70068,204886016,0,0.0,6014,69928
4.49584,4.49584,797569024,0,0.0,6014,7686
3.93103,3.93103,6903808,0,0.0,6014,29
4.76823,4.76823,320443392,0,0.0,6014,28092
4.45734,4.45734,25399296,0,0.0,6014,26451
4.41833,4.41833,144956416,1,0.0,6014,23957
0.0,0.0,104138752,0,0.0,6014,0
4.35784,4.35784,100804608,0,0.0,6014,612
4.76736,4.76736,175943680,0,0.0,6014,147643
3.69231,3.69231,312672256,0,0.0,6014,26
4.59755,4.59755,368398336,0,0.0,6014,12295
4.53929,4.53929,898538496,1,0.0,6014,7419
4.49697,4.49697,245673984,0,0.0,6014,20311
4.67629,4.67629,524946432,0,0.0,6014,30422
4.8492,4.8492,327579648,0,0.0,6014,4337
4.92483,4.92483,393083904,0,0.0,6014,24560
4.51886,4.51886,216707072,1,0.0,6014,22719
4.67174,4.67174,858430464,1,0.0,6014,18412
4.61083,4.61083,134795264,0,0.0,6014,10461
4.64017,4.64017,1092426752,0,0.0,6014,478
4.63947,4.63947,244494336,0,0.0,6014,11239
4.65496,4.65496,1271461888,0,0.0,6014,72357
4.56357,4.56357,251203584,0,0.0,6014,149807
4.39835,4.39835,130173952,0,0.0,6014,26720
4.72806,4.72806,213037056,0,0.0,6014,25035
4.359,4.359,270746624,0,0.0,6014,15323
4.3605,4.3605,306771968,0,0.0,6014,16954
4.70381,4.70381,227315712,0,0.0,6014,16942
4.83448,4.83448,2279942144,1,0.0,6014,227997
4.63903,4.63903,235774976,0,0.0,6014,211456
4.49772,4.49772,188006400,0,0.0,6014,2194
4.60801,4.60801,2734261248,1,0.0,6014,142120
4.34293,4.34293,739636224,1,0.0,6014,27157
4.47322,4.47322,413870080,0,0.0,6014,91959
4.84124,4.84124,611256320,0,0.0,6014,11647
4.47609,4.47609,129258496,0,0.0,6014,4852
4.61254,4.61254,320941056,0,0.0,6014,110022
4.80477,4.80477,554056704,1,0.0,6014,55602
4.81445,4.81445,140687360,0,0.0,6014,127394
4.55693,4.55693,411208704,0,0.0,6014,182523
4.74533,4.74533,168546304,0,0.0,6014,859929
4.55741,4.55741,1021414400,1,0.0,6014,88015
4.31676,4.31676,155611136,0,0.0,6014,131017
4.51011,4.51011,174488576,0,0.0,6014,445
4.57143,4.57143,298701824,0,0.0,6014,91
4.70052,4.70052,322903040,0,0.0,6014,268913
3.97465,3.97465,374832128,1,0.0,6014,355
4.40466,4.40466,819766272,0,0.0,6014,53655
3.65306,3.65306,329049088,0,0.0,6014,49
4.04094,4.04094,160750592,1,0.0,6014,19689
4.53906,4.53906,427231232,0,0.0,6014,5697
4.76445,4.76445,274846720,0,0.0,6014,4046
4.71513,4.71513,284375040,0,0.0,6014,8467
4.67333,4.67333,1555332096,1,0.0,6014,4396
4.54143,4.54143,840472576,0,0.0,6014,108516
4.23416,4.23416,568574976,0,0.0,6014,4971
4.64565,4.64565,480543744,0,0.0,6014,274912
4.70341,4.70341,353179648,0,0.0,6014,95967
4.74348,4.74348,356941824,0,0.0,6014,100356
4.9156,4.9156,229300224,0,0.0,6014,34051
4.71582,4.71582,214746112,0,0.0,6014,2706
4.68916,4.68916,198167552,0,0.0,6014,98749
4.51129,4.51129,208347136,0,0.0,6014,35242
4.79014,4.79014,205681664,0,0.0,6014,2292
4.54502,4.54502,183503872,0,0.0,6014,510450
4.46993,4.46993,341015552,0,0.0,6014,25904
4.59661,4.59661,3036991488,1,0.0,6014,33300
4.55687,4.55687,225140736,1,0.0,6014,2277
4.04348,4.04348,158054400,0,0.0,6014,23
4.93886,4.93886,307812352,0,0.0,6014,4040
4.56585,4.56585,304402432,0,0.0,6014,233303
4.44961,4.44961,182721536,0,0.0,6014,6330
4.26513,4.26513,128045056,1,0.0,6014,3915
4.57673,4.57673,368964608,0,0.0,6014,61573
2.33333,2.33333,353192960,1,0.0,6014,3
4.82355,4.82355,254554112,0,0.0,6014,9839
4.56426,4.56426,154930176,0,0.0,6014,32031
4.83833,4.83833,432091136,0,0.0,6014,67059
4.25915,4.25915,227026944,1,0.0,6014,76095
4.43722,4.43722,436068352,1,0.0,6014,60693
4.53867,4.53867,297495552,0,0.0,6014,305608
4.09482,4.09482,548118528,0,0.0,6014,1255
4.5061,4.5061,258456576,1,0.0,6014,103729
4.74469,4.74469,1229740032,0,0.0,6014,121475
4.59928,4.59928,168710144,0,0.0,6014,29889
4.67875,4.67875,4335050752,1,0.0,6014,30149
3.81371,3.81371,190069760,1,0.0,6014,16893
4.7079,4.7079,263808000,0,0.0,6014,291
4.4524,4.4524,2738551808,1,0.0,6014,64250
4.57731,4.57731,230921216,0,0.0,6014,16492
4.77093,4.77093,271028224,0,0.0,6014,108546
4.07789,4.07789,2201981952,0,0.0,6014,2606
4.26753,4.26753,258610176,0,0.0,6014,7143
4.69649,4.69649,2018230272,0,0.0,6014,45919
4.6943,4.6943,233132032,0,0.0,6014,68443
4.56254,4.56254,181468160,0,0.0,6014,70920
4.69975,4.69975,394226688,0,0.0,6014,39071
4.54179,4.54179,87625728,0,0.0,6014,169122
4.64642,4.64642,524967936,0,0.0,6014,14073
4.67163,4.67163,440779776,0,0.0,6014,512025
4.09638,4.09638,558564352,1,0.0,6014,23481
4.07143,4.07143,208846848,0,0.0,6014,14
4.66486,4.66486,183558144,0,0.0,6014,471638
4.77721,4.77721,178444288,0,0.0,6014,22757
4.65496,4.65496,1271461888,0,0.0,6014,72357
4.63947,4.63947,244494336,0,0.0,6014,11239
4.64017,4.64017,1092426752,0,0.0,6014,478
4.56357,4.56357,251203584,0,0.0,6014,149807
4.39835,4.39835,130173952,0,0.0,6014,26720
4.359,4.359,270746624,0,0.0,6014,15323
4.70381,4.70381,227315712,0,0.0,6014,16942
4.3605,4.3605,306771968,0,0.0,6014,16954
4.83448,4.83448,2279942144,1,0.0,6014,227997
4.65946,4.65946,261214208,0,0.0,6014,80664
4.49772,4.49772,188006400,0,0.0,6014,2194
4.63903,4.63903,235774976,0,0.0,6014,211456
4.60801,4.60801,2734261248,1,0.0,6014,142120
4.47322,4.47322,413870080,0,0.0,6014,91959
4.34293,4.34293,739636224,1,0.0,6014,27157
4.84124,4.84124,611256320,0,0.0,6014,11647
4.55999,4.55999,199869440,0,0.0,6014,25
4.61254,4.61254,320941056,0,0.0,6014,110022
4.81445,4.81445,140687360,0,0.0,6014,127394
4.05047,4.05047,878785536,0,0.0,6014,2140
4.55693,4.55693,411208704,0,0.0,6014,182523
4.55741,4.55741,1021414400,1,0.0,6014,88015
4.74533,4.74533,168546304,0,0.0,6014,859929
4.31676,4.31676,155611136,0,0.0,6014,131017
4.00547,4.00547,280045568,0,0.0,6014,3471
4.6369,4.6369,305818624,1,0.0,6014,118512
4.70052,4.70052,322903040,0,0.0,6014,268913
4.40466,4.40466,819766272,0,0.0,6014,53655
3.97465,3.97465,374832128,1,0.0,6014,355
3.65306,3.65306,329049088,0,0.0,6014,49
4.77447,4.77447,163122176,0,0.0,6014,235
4.53906,4.53906,427231232,0,0.0,6014,5697
4.71513,4.71513,284375040,0,0.0,6014,8467
4.67333,4.67333,1555332096,1,0.0,6014,4396
4.54143,4.54143,840472576,0,0.0,6014,108516
4.23416,4.23416,568574976,0,0.0,6014,4971
4.64984,4.64984,530422784,0,0.0,6014,157212
4.74348,4.74348,356941824,0,0.0,6014,100356
4.70341,4.70341,353179648,0,0.0,6014,95967
4.76173,4.76173,633139200,1,0.0,6014,7110
4.9156,4.9156,229300224,0,0.0,6014,34051
4.71582,4.71582,214746112,0,0.0,6014,2706
4.68916,4.68916,198167552,0,0.0,6014,98749
4.51129,4.51129,208347136,0,0.0,6014,35242
4.54502,4.54502,183503872,0,0.0,6014,510450
4.79014,4.79014,205681664,0,0.0,6014,2292
4.46993,4.46993,341015552,0,0.0,6014,25904
4.59661,4.59661,3036991488,1,0.0,6014,33300
4.04348,4.04348,158054400,0,0.0,6014,23
4.55687,4.55687,225140736,1,0.0,6014,2277
4.93886,4.93886,307812352,0,0.0,6014,4040
4.56585,4.56585,304402432,0,0.0,6014,233303
4.44961,4.44961,182721536,0,0.0,6014,6330
4.26513,4.26513,128045056,1,0.0,6014,3915
4.57673,4.57673,368964608,0,0.0,6014,61573
2.33333,2.33333,353192960,1,0.0,6014,3
4.74754,4.74754,1836144640,1,0.0,6014,99772
4.56426,4.56426,154930176,0,0.0,6014,32031
4.53064,4.53064,1445967872,0,0.0,6014,136473
4.86681,4.86681,553371648,0,0.0,6014,18997
4.83833,4.83833,432091136,0,0.0,6014,67059
4.25915,4.25915,227026944,1,0.0,6014,76095
4.43722,4.43722,436068352,1,0.0,6014,60693
4.53867,4.53867,297495552,0,0.0,6014,305608
4.50059,4.50059,284794880,0,0.0,6014,7629
4.70878,4.70878,252734464,0,0.0,6014,3094
4.09482,4.09482,548118528,0,0.0,6014,1255
4.5061,4.5061,258456576,1,0.0,6014,103729
4.74469,4.74469,1229740032,0,0.0,6014,121475
4.59928,4.59928,168710144,0,0.0,6014,29889
4.58247,4.58247,387159040,0,0.0,6014,3104
4.67875,4.67875,4335050752,1,0.0,6014,30149
3.81371,3.81371,190069760,1,0.0,6014,16893
4.4524,4.4524,2738551808,1,0.0,6014,64250
4.7079,4.7079,263808000,0,0.0,6014,291
4.57731,4.57731,230921216,0,0.0,6014,16492
4.07789,4.07789,2201981952,0,0.0,6014,2606
4.77093,4.77093,271028224,0,0.0,6014,108546
4.38496,4.38496,756094976,0,0.0,6014,77439
4.69649,4.69649,2018230272,0,0.0,6014,45919
4.56254,4.56254,181468160,0,0.0,6014,70920
4.64642,4.64642,524967936,0,0.0,6014,14073
4.67163,4.67163,440779776,0,0.0,6014,512025
4.07143,4.07143,208846848,0,0.0,6014,14
4.09638,4.09638,558564352,1,0.0,6014,23481
4.15033,4.15033,255415296,0,0.0,6014,4284
4.66486,4.66486,183558144,0,0.0,6014,471638
4.64304,4.64304,344239104,0,0.0,6014,2723
4.7173,4.7173,210720768,0,0.0,6014,711
3.22222,3.22222,152196096,0,0.0,6014,18
4.46896,4.46896,374832128,0,0.0,6014,55908
4.60496,4.60496,456455168,0,0.0,6014,2139
4.84875,4.84875,262831104,1,0.0,6014,16668
4.61477,4.61477,501915648,1,0.0,6014,115715
4.60619,4.60619,364640256,1,0.0,6014,2166
4.68635,4.68635,327345152,0,0.0,6014,2388
4.43384,4.43384,288143360,0,0.0,6014,28314
4.46311,4.46311,232690688,0,0.0,6014,69946
4.79495,4.79495,1803741184,0,0.0,6014,11495
4.66314,4.66314,310972416,0,0.0,6014,41139
4.67793,4.67793,158094336,1,0.0,6014,167376
4.14733,4.14733,3046851584,0,0.0,6014,43235
4.29321,4.29321,900962304,1,0.0,6014,90982
4.71171,4.71171,348032000,0,0.0,6014,3455
4.6436,4.6436,159964160,0,0.0,6014,168626
4.71635,4.71635,239454208,0,0.0,6014,58903
4.38313,4.38313,148302848,1,0.0,6014,10537
4.83722,4.83722,145562624,1,0.0,6014,61772
4.3812,4.3812,240698368,1,0.0,6014,19562
4.72145,4.72145,1256678400,0,0.0,6014,25292
4.76625,4.76625,311963648,1,0.0,6014,2400
4.48693,4.48693,339082240,0,0.0,6014,91114
4.24042,4.24042,1533188096,1,0.0,6014,17777
4.24624,4.24624,388017152,1,0.0,6014,12557
4.65599,4.65599,327352320,0,0.0,6014,19444
2.78867,2.78867,480370688,0,0.0,6014,6776
4.78284,4.78284,196587520,0,0.0,6014,3449
4.59548,4.59548,283291648,0,0.0,6014,35724
4.6848,4.6848,335971328,1,0.0,6014,6488
4.72753,4.72753,183217152,1,0.0,6014,52278
4.69234,4.69234,336833536,0,0.0,6014,289680
4.29694,4.29694,212894720,0,0.0,6014,16660
4.69716,4.69716,234194944,0,0.0,6014,6264
4.56048,4.56048,137172992,0,0.0,6014,375324
4.88575,4.88575,243886080,0,0.0,6014,58224
3.48309,3.48309,161529856,0,0.0,6014,3401
4.31457,4.31457,335565824,1,0.0,6014,50494
4.84002,4.84002,302082048,0,0.0,6014,18166
4.08323,4.08323,343737344,0,0.0,6014,1562
4.80811,4.80811,242191360,1,0.0,6014,95017
4.66554,4.66554,522375168,0,0.0,6014,57388
4.13699,4.13699,159282176,0,0.0,6014,146
4.52292,4.52292,529613824,1,0.0,6014,109146
4.73278,4.73278,310793216,0,0.0,6014,409919
4.38086,4.38086,247636992,0,0.0,6014,2090
4.66234,4.66234,64472064,0,0.0,6014,82775
4.68018,4.68018,271097856,0,0.0,6014,1257
4.75085,4.75085,217440256,1,0.0,6014,311754
3.01367,3.01367,264215552,0,0.0,6014,439
4.52177,4.52177,183104512,1,0.0,6014,2072935
4.71612,4.71612,259622912,0,0.0,6014,6552
3.95894,3.95894,545590272,0,0.0,6014,341
4.51241,4.51241,616599552,0,0.0,6014,3062
4.7653,4.7653,273021952,0,0.0,6014,4691
4.48428,4.48428,3870313472,1,0.0,6014,22464
4.73634,4.73634,309332992,0,0.0,6014,1153
4.01718,4.01718,924815360,1,0.0,6014,16763
4.7839,4.7839,291453952,0,0.0,6014,73928
4.64806,4.64806,805539840,0,0.0,6014,412
4.86603,4.86603,1909089280,0,0.0,6014,13555
4.71054,4.71054,254181376,0,0.0,6014,1217301
4.64327,4.64327,226305024,0,0.0,6014,6411
4.60109,4.60109,312292352,0,0.0,6014,157411
4.83434,4.83434,306237440,1,0.0,6014,79791
4.61096,4.61096,850755584,0,0.0,6014,1789
3.76879,3.76879,122950656,1,0.0,6014,173
4.6707,4.6707,280981504,1,0.0,6014,86245
4.75905,4.75905,183035904,1,0.0,6014,166455
4.50481,4.50481,164924416,0,0.0,6014,18139
4.53146,4.53146,298642432,1,0.0,6014,13463
4.487,4.487,190605312,0,0.0,6014,10926
4.74932,4.74932,532306944,1,0.0,6014,216573
4.80592,4.80592,427888640,1,0.0,6014,22058
4.56919,4.56919,217559040,0,0.0,6014,385593
4.45708,4.45708,214864896,0,0.0,6014,8749
4.50391,4.50391,245143552,0,0.0,6014,108133
4.08263,4.08263,312449024,0,0.0,6014,956
4.95198,4.95198,138004480,0,0.0,6014,78692
4.66824,4.66824,567296000,1,0.0,6014,11385
4.47054,4.47054,491031552,0,0.0,6014,73681
4.5165,4.5165,365222912,0,0.0,6014,24455
4.15866,4.15866,200619008,0,0.0,6014,687
4.72323,4.72323,214453248,0,0.0,6014,360828
4.55848,4.55848,325700608,0,0.0,6014,791527
4.6111,4.6111,277752832,0,0.0,6014,94666
3.98016,3.98016,1225026560,1,0.0,6014,1260
4.51478,4.51478,160348160,0,0.0,6014,141279
4.77458,4.77458,233594880,1,0.0,6014,18756
4.42885,4.42885,747064320,0,0.0,6014,11328
4.51724,4.51724,173952000,0,0.0,6014,102979
4.68347,4.68347,234031104,0,0.0,6014,28585
4.76454,4.76454,348116992,0,0.0,6014,26094
4.58884,4.58884,399334400,0,0.0,6014,58777
4.68362,4.68362,276651008,0,0.0,6014,25160
4.63345,4.63345,3488369664,1,0.0,6014,592
4.67525,4.67525,408636416,1,0.0,6014,111858
4.69027,4.69027,343409664,0,0.0,6014,94519
0.0,0.0,148156416,0,0.0,6014,0
4.90177,4.90177,243724288,0,0.0,6014,5559
3.97113,3.97113,992842752,1,0.0,6014,27360
4.65564,4.65564,508932096,1,0.0,6014,121030
4.53028,4.53028,285735936,0,0.0,6014,639618
4.23457,4.23457,523488256,0,0.0,6014,243
4.81117,4.81117,137763840,0,0.0,6014,40598
4.67915,4.67915,367550464,1,0.0,6014,216135
4.85311,4.85311,532812800,0,0.0,6014,149711
4.80201,4.80201,750390272,1,0.0,6014,10031
4.58352,4.58352,249871360,0,0.0,6014,7717
4.61598,4.61598,218801152,0,0.0,6014,106001
4.76471,4.76471,754884608,1,0.0,6014,853516
4.50051,4.50051,201330688,0,0.0,6014,22389
4.49372,4.49372,253656064,0,0.0,6014,100660
4.74923,4.74923,1052070912,1,0.0,6014,164861
4.15916,4.15916,294865920,0,0.0,6014,13628
4.70662,4.70662,641579008,1,0.0,6014,69036
4.54243,4.54243,179819520,0,0.0,6014,1921
4.77497,4.77497,722036736,1,0.0,6014,9301
4.48686,4.48686,357578752,1,0.0,6014,4876
4.60398,4.60398,561203200,0,0.0,6014,3722
4.59507,4.59507,381692928,0,0.0,6014,56992
4.71176,4.71176,111991808,0,0.0,6014,3740
4.53005,4.53005,217986048,0,0.0,6014,3943
4.47189,4.47189,146009088,0,0.0,6014,14711
4.6191,4.6191,382242816,0,0.0,6014,25747
4.81266,4.81266,311060480,0,0.0,6014,26171
4.72865,4.72865,51395584,1,0.0,6014,86964
3.77108,3.77108,359890944,0,0.0,6014,83
4.60283,4.60283,566694912,1,0.0,6014,67078
4.80461,4.80461,191066112,1,0.0,6014,1172
4.7362,4.7362,184477696,0,0.0,6014,12915
3.61859,3.61859,767283200,0,0.0,6014,1678
4.58782,4.58782,2104443904,1,0.0,6014,32830
4.32953,4.32953,291087360,0,0.0,6014,15944
4.94683,4.94683,215358464,0,0.0,6014,11491
4.5625,4.5625,480851968,1,0.0,6014,496
4.45003,4.45003,1996655616,1,0.0,6014,101268
4.4958,4.4958,209214464,1,0.0,6014,10002
4.79603,4.79603,294948864,1,0.0,6014,535054
4.65632,4.65632,313166848,0,0.0,6014,65623
4.77358,4.77358,165345280,1,0.0,6014,12830
4.81212,4.81212,292457472,0,0.0,6014,11454
4.92672,4.92672,362400768,0,0.0,6014,319835
4.76949,4.76949,377559040,0,0.0,6014,6503
4.84335,4.84335,637276160,1,0.0,6014,23027
4.71164,4.71164,234299392,0,0.0,6014,376183
4.6998,4.6998,352726016,0,0.0,6014,6499
4.69393,4.69393,278961152,1,0.0,6014,34482
4.48062,4.48062,226321408,0,0.0,6014,27976
4.40393,4.40393,207664128,0,0.0,6014,2186
4.75739,4.75739,247262208,0,0.0,6014,5779
4.66784,4.66784,186467328,0,0.0,6014,4805
4.74871,4.74871,215427072,0,0.0,6014,967
4.62349,4.62349,265307136,0,0.0,6014,131724
4.08361,4.08361,457279488,0,0.0,6014,3863
4.69936,4.69936,570993664,0,0.0,6014,135190
4.60302,4.60302,208714752,0,0.0,6014,12512
4.65088,4.65088,128043008,0,0.0,6014,12924
4.56947,4.56947,321281024,0,0.0,6014,35273
4.6433,4.6433,439164928,0,0.0,6014,1427
4.72692,4.72692,394863616,0,0.0,6014,47879
4.74545,4.74545,1726928896,1,0.0,6014,25002
4.04997,4.04997,1071232000,1,0.0,6014,21209
4.60654,4.60654,176198656,0,0.0,6014,77992
3.90937,3.90937,1746741248,0,0.0,6014,331
4.67727,4.67727,166437888,1,0.0,6014,129997
4.56684,4.56684,494100480,1,0.0,6014,18610
4.69797,4.69797,194609152,0,0.0,6014,40158
4.54072,4.54072,169146368,0,0.0,6014,287012
4.72253,4.72253,446322688,0,0.0,6014,3240
4.50403,4.50403,503410688,1,0.0,6014,36244
4.0095,4.0095,2936952832,0,0.0,6014,421
4.11303,4.11303,100739072,1,0.0,6014,4627
4.70749,4.70749,242579456,0,0.0,6014,208095
4.51834,4.51834,129872896,0,0.0,6014,81673
4.79487,4.79487,355366912,0,0.0,6014,351
4.68252,4.68252,277675008,0,0.0,6014,2671
